count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
196,2019/11/22 16:28:42.222,25.7094,12.12001,592.5094,1,0,1
197,2019/11/22 16:28:42.239,25.7094,12.12001,592.5094,1,0,1
198,2019/11/22 16:28:42.278,27.13944,11.84881,593.0797,1,0,1
199,2019/11/22 16:28:42.305,28.0664,10.39014,593.0221,1,0,1
200,2019/11/22 16:28:42.328,28.30164,7.760706,592.7593,1,0,1
201,2019/11/22 16:28:42.358,27.9752,4.470755,591.8754,1,0,1
202,2019/11/22 16:28:42.389,27.13558,0.1856485,591.0574,1,0,1
203,2019/11/22 16:28:42.407,27.13558,0.1856485,591.0574,1,0,1
204,2019/11/22 16:28:42.432,25.76135,-5.026035,590.1309,1,0,1
205,2019/11/22 16:28:42.457,23.86257,-10.66162,588.7049,1,0,1
206,2019/11/22 16:28:42.480,23.86257,-10.66162,588.7049,1,0,1
207,2019/11/22 16:28:42.512,21.26911,-17.02702,587.092,1,0,1
208,2019/11/22 16:28:42.538,18.81506,-22.92056,586.2024,1,0,1
209,2019/11/22 16:28:42.561,16.41786,-28.35206,584.8468,1,0,1
210,2019/11/22 16:28:42.587,14.25236,-33.23938,584.2422,1,0,1
211,2019/11/22 16:28:42.606,14.25236,-33.23938,584.2422,1,0,1
212,2019/11/22 16:28:42.639,12.28108,-37.37997,584.0696,1,0,1
213,2019/11/22 16:28:42.664,10.5025,-40.51585,583.976,1,0,1
214,2019/11/22 16:28:42.696,9.173929,-42.80977,584.3746,1,0,1
215,2019/11/22 16:28:42.722,8.266294,-44.63745,584.4735,1,0,1
216,2019/11/22 16:28:42.759,7.481458,-46.47673,584.7103,1,0,1
217,2019/11/22 16:28:42.783,6.762004,-48.53201,584.6113,1,0,1
218,2019/11/22 16:28:42.808,6.099206,-50.56846,584.3198,1,0,1
219,2019/11/22 16:28:42.823,6.099206,-50.56846,584.3198,1,0,1
220,2019/11/22 16:28:42.843,6.099206,-50.56846,584.3198,1,0,1
221,2019/11/22 16:28:42.876,5.471981,-52.72765,584.1378,1,0,1
222,2019/11/22 16:28:42.918,4.930777,-54.91049,583.8149,1,0,1
223,2019/11/22 16:28:42.943,4.578846,-56.59934,583.7269,1,0,1
224,2019/11/22 16:28:42.971,4.412998,-57.75949,583.7744,1,0,1
225,2019/11/22 16:28:43.3,4.442142,-58.50415,583.7422,1,0,1
226,2019/11/22 16:28:43.28,4.528894,-59.04255,583.8903,1,0,1
227,2019/11/22 16:28:43.49,4.592144,-59.41667,583.8965,1,0,1
228,2019/11/22 16:28:43.70,4.592144,-59.41667,583.8965,1,0,1
229,2019/11/22 16:28:43.96,4.615793,-59.75301,583.8499,1,0,1
230,2019/11/22 16:28:43.132,4.567917,-60.13442,583.7649,1,0,1
231,2019/11/22 16:28:43.159,4.475943,-60.6628,583.7999,1,0,1
232,2019/11/22 16:28:43.182,4.3474,-61.37859,583.6208,1,0,1
233,2019/11/22 16:28:43.207,4.164542,-62.21914,583.4719,1,0,1
234,2019/11/22 16:28:43.226,4.164542,-62.21914,583.4719,1,0,1
235,2019/11/22 16:28:43.258,3.947865,-63.14541,583.3876,1,0,1
236,2019/11/22 16:28:43.282,3.719578,-64.06306,583.0388,1,0,1
237,2019/11/22 16:28:43.303,3.719578,-64.06306,583.0388,1,0,1
238,2019/11/22 16:28:43.332,3.444405,-65.08325,582.7243,1,0,1
239,2019/11/22 16:28:43.359,3.08819,-66.25134,582.3355,1,0,1
240,2019/11/22 16:28:43.376,3.08819,-66.25134,582.3355,1,0,1
241,2019/11/22 16:28:43.408,2.728256,-67.50161,581.8217,1,1,1
242,2019/11/22 16:28:43.436,2.356384,-68.79726,581.1809,1,1,1
243,2019/11/22 16:28:43.462,2.014754,-70.1132,580.722,1,1,0
244,2019/11/22 16:28:43.489,1.716754,-71.43456,580.3433,1,1,0
245,2019/11/22 16:28:43.522,1.478674,-72.77505,579.9171,1,1,0
246,2019/11/22 16:28:43.550,1.250273,-74.27053,579.4839,1,1,0
247,2019/11/22 16:28:43.573,1.250273,-74.27053,579.4839,1,1,0
248,2019/11/22 16:28:43.598,0.9552546,-76.27882,579.0627,1,1,0
249,2019/11/22 16:28:43.629,0.6513337,-78.23964,578.6524,1,1,0
250,2019/11/22 16:28:43.660,0.3767661,-80.06988,578.0769,1,1,0
251,2019/11/22 16:28:43.688,0.1396052,-81.69096,577.8296,1,1,0
252,2019/11/22 16:28:43.711,-0.02994093,-82.91271,577.4685,1,1,0
253,2019/11/22 16:28:43.733,-0.02994093,-82.91271,577.4685,1,1,0
254,2019/11/22 16:28:43.766,-0.06503202,-83.60989,577.485,1,1,0
255,2019/11/22 16:28:43.802,0.02175337,-83.94598,577.6973,1,1,0
256,2019/11/22 16:28:43.827,0.1501808,-84.05316,577.7955,1,1,0
257,2019/11/22 16:28:43.857,0.259322,-84.0924,577.8547,1,1,0
258,2019/11/22 16:28:43.879,0.2980533,-84.24287,577.8551,1,1,0
259,2019/11/22 16:28:43.901,0.2980533,-84.24287,577.8551,1,1,0
260,2019/11/22 16:28:43.936,0.2311789,-84.58485,577.9287,1,1,0
261,2019/11/22 16:28:43.972,0.06006129,-85.05811,577.8801,1,1,0
262,2019/11/22 16:28:43.995,-0.1293358,-85.68176,577.8971,1,1,0
263,2019/11/22 16:28:44.23,-0.3256708,-86.35793,577.903,1,1,0
264,2019/11/22 16:28:44.56,-0.4983353,-86.94238,577.6362,1,1,0
265,2019/11/22 16:28:44.84,-0.6282987,-87.46168,577.4186,1,1,0
266,2019/11/22 16:28:44.112,-0.70666,-87.87286,577.2156,1,1,0
267,2019/11/22 16:28:44.131,-0.70666,-87.87286,577.2156,1,1,0
268,2019/11/22 16:28:44.159,-0.7637614,-88.16181,577.0468,1,1,0
269,2019/11/22 16:28:44.195,-0.8418212,-88.43546,577.0283,1,1,0
270,2019/11/22 16:28:44.220,-0.8869168,-88.64077,576.9244,1,1,0
271,2019/11/22 16:28:44.243,-0.8869168,-88.64077,576.9244,1,1,0
272,2019/11/22 16:28:44.270,-0.9056338,-88.83789,576.8998,1,1,0
273,2019/11/22 16:28:44.298,-0.914591,-89.00298,576.8546,1,1,0
274,2019/11/22 16:28:44.331,-0.9051034,-89.15809,576.797,1,1,0
275,2019/11/22 16:28:44.358,-0.8971626,-89.28175,576.7513,1,1,0
