count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
211,2019/11/22 16:39:43.817,-46.35407,2.714859,594.6019,1,0,0
212,2019/11/22 16:39:43.846,-46.41833,2.857219,594.2059,1,0,0
213,2019/11/22 16:39:43.863,-46.41833,2.857219,594.2059,1,0,0
214,2019/11/22 16:39:43.899,-46.32228,2.743401,594.1028,1,0,0
215,2019/11/22 16:39:43.927,-46.50181,2.48801,593.7283,1,0,0
216,2019/11/22 16:39:43.954,-46.63803,2.19189,593.5547,1,0,0
217,2019/11/22 16:39:43.981,-46.79576,2.035993,593.462,1,0,0
218,2019/11/22 16:39:44.19,-46.86189,1.943251,593.4581,1,0,0
219,2019/11/22 16:39:44.48,-46.78124,1.716918,593.3609,1,0,0
220,2019/11/22 16:39:44.75,-46.90624,1.590349,593.6199,1,0,0
221,2019/11/22 16:39:44.104,-46.87917,1.550572,593.4453,1,0,0
222,2019/11/22 16:39:44.143,-46.75734,1.651693,593.632,1,0,0
223,2019/11/22 16:39:44.168,-46.69038,2.047213,593.855,1,0,0
224,2019/11/22 16:39:44.190,-46.69038,2.047213,593.855,1,0,0
225,2019/11/22 16:39:44.220,-46.4453,2.475203,594.0177,1,0,0
226,2019/11/22 16:39:44.255,-46.30194,2.917031,594.3109,1,0,0
227,2019/11/22 16:39:44.288,-46.17995,3.366503,594.3234,1,0,0
228,2019/11/22 16:39:44.314,-45.89764,3.611506,594.1959,1,0,0
229,2019/11/22 16:39:44.343,-45.82897,3.66401,594.1244,1,0,0
230,2019/11/22 16:39:44.370,-45.86034,3.524641,593.9645,1,0,0
231,2019/11/22 16:39:44.389,-45.86034,3.524641,593.9645,1,0,0
232,2019/11/22 16:39:44.429,-45.98163,3.245119,594.1029,1,0,0
233,2019/11/22 16:39:44.463,-46.08641,2.787167,594.1409,1,0,0
234,2019/11/22 16:39:44.490,-46.38291,2.286842,593.9827,1,0,0
235,2019/11/22 16:39:44.515,-46.79303,1.825281,593.8352,1,0,0
236,2019/11/22 16:39:44.551,-47.02377,1.346542,593.6586,1,0,0
237,2019/11/22 16:39:44.577,-47.11831,0.7789009,593.3333,1,0,0
238,2019/11/22 16:39:44.605,-47.14455,0.1641519,593.3394,1,0,0
239,2019/11/22 16:39:44.635,-47.14106,-0.3330145,593.2753,1,0,0
240,2019/11/22 16:39:44.658,-47.14106,-0.3330145,593.2753,1,0,0
241,2019/11/22 16:39:44.697,-47.17142,-0.4088207,593.214,1,0,0
242,2019/11/22 16:39:44.724,-46.99213,-0.2206056,593.1664,1,0,0
243,2019/11/22 16:39:44.750,-46.70795,0.07600167,592.9946,1,0,0
244,2019/11/22 16:39:44.780,-46.62751,0.4109586,592.8367,1,0,0
245,2019/11/22 16:39:44.818,-46.50048,0.6211103,592.8317,1,0,0
246,2019/11/22 16:39:44.841,-46.47699,0.8396916,593.1107,1,0,0
247,2019/11/22 16:39:44.870,-46.47699,0.8396916,593.1107,1,0,0
248,2019/11/22 16:39:44.896,-46.52905,1.085871,593.2454,1,0,0
249,2019/11/22 16:39:44.927,-46.46473,1.151965,593.0811,1,0,0
250,2019/11/22 16:39:44.962,-46.59238,1.106873,593.2737,1,0,0
251,2019/11/22 16:39:44.990,-46.81582,1.110298,593.4171,1,0,0
252,2019/11/22 16:39:45.13,-46.92748,1.239951,593.6127,1,0,0
253,2019/11/22 16:39:45.44,-46.88051,1.633881,593.6685,1,0,0
254,2019/11/22 16:39:45.86,-46.82916,2.167242,593.9727,1,0,0
255,2019/11/22 16:39:45.114,-46.75233,2.689467,594.1135,1,0,0
256,2019/11/22 16:39:45.147,-46.61499,3.158765,594.0431,1,0,0
257,2019/11/22 16:39:45.177,-46.51685,3.501212,594.1774,1,0,0
258,2019/11/22 16:39:45.209,-46.38913,3.717928,594.3387,1,0,0
259,2019/11/22 16:39:45.241,-46.27802,3.987858,594.4548,1,0,0
260,2019/11/22 16:39:45.263,-46.22595,4.143212,594.5717,1,0,0
261,2019/11/22 16:39:45.294,-46.22595,4.143212,594.5717,1,0,0
262,2019/11/22 16:39:45.322,-46.16531,4.143722,594.3793,1,0,0
263,2019/11/22 16:39:45.359,-46.33814,4.197135,594.7406,1,0,0
264,2019/11/22 16:39:45.386,-46.61205,4.319312,594.5046,1,0,0
265,2019/11/22 16:39:45.414,-46.78278,4.317395,594.1976,1,0,0
266,2019/11/22 16:39:45.442,-47.00423,4.17156,594.2267,1,0,0
267,2019/11/22 16:39:45.479,-47.24997,3.786263,593.7108,1,0,0
268,2019/11/22 16:39:45.511,-47.3595,3.163802,593.6886,1,0,0
269,2019/11/22 16:39:45.538,-47.59154,2.625724,593.6255,1,0,0
270,2019/11/22 16:39:45.556,-47.59154,2.625724,593.6255,1,0,0
271,2019/11/22 16:39:45.580,-47.68834,2.193822,593.2355,1,0,0
272,2019/11/22 16:39:45.621,-47.61717,1.795182,592.9577,1,0,0
273,2019/11/22 16:39:45.648,-47.62535,1.448018,592.5695,1,0,0
274,2019/11/22 16:39:45.680,-47.5288,0.8197924,592.2034,1,0,0
275,2019/11/22 16:39:45.713,-47.66401,0.3077403,593.0507,1,0,0
276,2019/11/22 16:39:45.745,-47.78587,0.1756487,593.5765,1,0,0
277,2019/11/22 16:39:45.770,-47.76143,0.173191,593.6824,1,0,0
278,2019/11/22 16:39:45.796,-47.80844,0.3752562,594.0008,1,0,0
279,2019/11/22 16:39:45.823,-47.83559,0.7098956,594.2303,1,0,0
280,2019/11/22 16:39:45.842,-47.83559,0.7098956,594.2303,1,0,0
281,2019/11/22 16:39:45.875,-47.91593,1.174997,594.1907,1,0,0
282,2019/11/22 16:39:45.902,-47.97274,1.894488,594.139,1,0,0
283,2019/11/22 16:39:45.931,-47.72873,2.551065,593.5643,1,0,0
284,2019/11/22 16:39:45.957,-47.62359,3.191179,593.2878,1,0,0
285,2019/11/22 16:39:45.973,-47.62359,3.191179,593.2878,1,0,0
286,2019/11/22 16:39:46.8,-47.58056,3.609741,592.8516,1,0,0
287,2019/11/22 16:39:46.34,-47.65856,3.81508,592.8276,1,0,0
288,2019/11/22 16:39:46.54,-47.65856,3.81508,592.8276,1,0,0
289,2019/11/22 16:39:46.77,-47.95905,4.144258,593.0488,1,0,0
290,2019/11/22 16:39:46.106,-47.98423,4.402001,592.7207,1,0,0
291,2019/11/22 16:39:46.144,-48.00899,4.690283,592.4944,1,0,0
292,2019/11/22 16:39:46.171,-48.27102,5.069365,592.5051,1,0,0
293,2019/11/22 16:39:46.194,-48.38783,5.333419,592.0128,1,0,0
294,2019/11/22 16:39:46.221,-48.41927,5.625588,591.9463,1,0,0
295,2019/11/22 16:39:46.237,-48.41927,5.625588,591.9463,1,0,0
296,2019/11/22 16:39:46.272,-48.4127,5.872189,591.5516,1,0,0
297,2019/11/22 16:39:46.296,-48.18424,5.784839,591.1069,1,0,0
298,2019/11/22 16:39:46.323,-48.03711,5.561299,590.9485,1,0,0
299,2019/11/22 16:39:46.345,-48.03711,5.561299,590.9485,1,0,0
300,2019/11/22 16:39:46.371,-48.05028,5.421586,591.1229,1,0,0
301,2019/11/22 16:39:46.404,-47.95213,5.269418,591.4385,1,0,0
302,2019/11/22 16:39:46.429,-48.04139,5.295786,591.5962,1,0,0
303,2019/11/22 16:39:46.448,-48.04139,5.295786,591.5962,1,0,0
304,2019/11/22 16:39:46.475,-48.27627,5.47808,591.6879,1,0,0
305,2019/11/22 16:39:46.502,-48.37416,5.479637,591.7524,1,0,0
306,2019/11/22 16:39:46.533,-48.58489,5.501513,591.7787,1,0,0
307,2019/11/22 16:39:46.564,-48.67178,5.426344,591.5867,1,0,0
308,2019/11/22 16:39:46.581,-48.67178,5.426344,591.5867,1,0,0
309,2019/11/22 16:39:46.609,-48.73412,5.166323,591.674,1,0,0
310,2019/11/22 16:39:46.639,-48.92607,4.963461,591.7515,1,0,0
311,2019/11/22 16:39:46.671,-49.05769,4.705666,591.3704,1,0,0
312,2019/11/22 16:39:46.696,-49.17994,4.341926,591.4986,1,0,0
313,2019/11/22 16:39:46.724,-49.26111,4.113224,591.6198,1,0,0
314,2019/11/22 16:39:46.751,-49.35754,4.067585,591.8588,1,0,0
315,2019/11/22 16:39:46.777,-49.35754,4.067585,591.8588,1,0,0
316,2019/11/22 16:39:46.811,-49.37256,4.205849,591.8506,1,0,0
317,2019/11/22 16:39:46.838,-49.50847,4.740921,592.0912,1,0,0
318,2019/11/22 16:39:46.862,-49.60478,5.417041,591.7559,1,0,0
319,2019/11/22 16:39:46.880,-49.60478,5.417041,591.7559,1,0,0
320,2019/11/22 16:39:46.909,-49.65574,5.910241,591.5261,1,0,0
321,2019/11/22 16:39:46.943,-49.72733,6.246096,590.8389,1,0,0
322,2019/11/22 16:39:46.970,-49.71175,6.081516,590.3812,1,0,0
323,2019/11/22 16:39:46.998,-49.85615,5.704776,590.1033,1,0,0
324,2019/11/22 16:39:47.16,-49.85615,5.704776,590.1033,1,0,0
325,2019/11/22 16:39:47.41,-49.93576,5.268855,589.7346,1,0,0
326,2019/11/22 16:39:47.74,-50.03042,4.771859,589.5123,1,0,0
327,2019/11/22 16:39:47.97,-50.29344,4.524759,589.9769,1,0,0
328,2019/11/22 16:39:47.129,-50.28372,4.388192,589.8126,1,0,0
