count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
252,2019/11/22 15:45:54.606,159.4092,26.88033,568.4272,1,0,0
253,2019/11/22 15:45:54.622,159.4092,26.88033,568.4272,1,0,0
254,2019/11/22 15:45:54.640,159.1904,26.86666,568.816,1,0,0
255,2019/11/22 15:45:54.658,159.1904,26.86666,568.816,1,0,0
256,2019/11/22 15:45:54.683,158.9937,26.88721,569.0435,1,0,0
257,2019/11/22 15:45:54.700,158.8986,26.93883,569.2122,1,0,0
258,2019/11/22 15:45:54.717,158.8986,26.93883,569.2122,1,0,0
259,2019/11/22 15:45:54.733,158.8986,26.93883,569.2122,1,0,0
260,2019/11/22 15:45:54.750,159.084,27.16085,569.7014,1,0,0
261,2019/11/22 15:45:54.775,159.3232,27.3378,569.7804,1,0,0
262,2019/11/22 15:45:54.792,159.3232,27.3378,569.7804,1,0,0
263,2019/11/22 15:45:54.809,159.3232,27.3378,569.7804,1,0,0
264,2019/11/22 15:45:54.829,159.5011,27.52851,569.6683,1,0,0
265,2019/11/22 15:45:54.846,159.7772,27.64753,569.4888,1,0,0
266,2019/11/22 15:45:54.862,159.7772,27.64753,569.4888,1,0,0
267,2019/11/22 15:45:54.889,159.9967,27.65636,569.5676,1,0,0
268,2019/11/22 15:45:54.906,159.9967,27.65636,569.5676,1,0,0
269,2019/11/22 15:45:54.924,159.9973,27.59039,569.4458,1,0,0
270,2019/11/22 15:45:54.942,159.8624,27.34353,569.3513,1,0,0
271,2019/11/22 15:45:54.959,159.8624,27.34353,569.3513,1,0,0
272,2019/11/22 15:45:54.983,159.5303,26.92172,569.0941,1,0,0
273,2019/11/22 15:45:55.2,159.5303,26.92172,569.0941,1,0,0
274,2019/11/22 15:45:55.38,159.2356,26.38332,568.9186,1,0,0
275,2019/11/22 15:45:55.57,158.9474,25.68469,568.5804,1,0,0
276,2019/11/22 15:45:55.82,158.6545,24.97468,568.0732,1,0,0
277,2019/11/22 15:45:55.99,158.6545,24.97468,568.0732,1,0,0
278,2019/11/22 15:45:55.118,158.4596,24.22202,567.6738,1,0,0
279,2019/11/22 15:45:55.134,158.3304,23.41302,567.5175,1,0,0
280,2019/11/22 15:45:55.151,158.3304,23.41302,567.5175,1,0,0
281,2019/11/22 15:45:55.177,158.1131,22.75352,567.2173,1,0,0
282,2019/11/22 15:45:55.194,158.1131,22.75352,567.2173,1,0,0
283,2019/11/22 15:45:55.212,157.8823,22.28067,567.0895,1,0,0
284,2019/11/22 15:45:55.231,157.6711,21.82796,566.9794,1,0,0
285,2019/11/22 15:45:55.248,157.6711,21.82796,566.9794,1,0,0
286,2019/11/22 15:45:55.264,157.6711,21.82796,566.9794,1,0,0
287,2019/11/22 15:45:55.294,157.6278,21.47256,566.9246,1,0,0
288,2019/11/22 15:45:55.313,157.6908,21.28403,566.8244,1,0,0
289,2019/11/22 15:45:55.330,157.6908,21.28403,566.8244,1,0,0
290,2019/11/22 15:45:55.347,157.5894,21.16314,566.3863,1,0,0
291,2019/11/22 15:45:55.364,157.5894,21.16314,566.3863,1,0,0
292,2019/11/22 15:45:55.387,157.6493,21.12985,566.3046,1,0,0
293,2019/11/22 15:45:55.404,157.6789,21.25817,566.3072,1,0,0
294,2019/11/22 15:45:55.421,157.6789,21.25817,566.3072,1,0,0
295,2019/11/22 15:45:55.438,157.6789,21.25817,566.3072,1,0,0
296,2019/11/22 15:45:55.454,157.6013,21.33922,566.1023,1,0,0
297,2019/11/22 15:45:55.479,157.4594,21.22698,566.0225,1,0,0
298,2019/11/22 15:45:55.496,157.4594,21.22698,566.0225,1,0,0
299,2019/11/22 15:45:55.513,157.2841,21.00766,565.9562,1,0,0
300,2019/11/22 15:45:55.532,157.1748,20.83319,565.8516,1,0,0
301,2019/11/22 15:45:55.549,157.1748,20.83319,565.8516,1,0,0
302,2019/11/22 15:45:55.574,156.9927,20.71971,565.7249,1,0,0
303,2019/11/22 15:45:55.591,156.9927,20.71971,565.7249,1,0,0
304,2019/11/22 15:45:55.609,156.9093,20.62426,565.7475,1,0,0
305,2019/11/22 15:45:55.626,156.8196,20.48491,565.4536,1,0,0
306,2019/11/22 15:45:55.643,156.8196,20.48491,565.4536,1,0,0
307,2019/11/22 15:45:55.659,156.8196,20.48491,565.4536,1,0,0
308,2019/11/22 15:45:55.682,156.8352,20.27068,565.2109,1,0,0
309,2019/11/22 15:45:55.699,156.8352,20.27068,565.2109,1,0,0
310,2019/11/22 15:45:55.716,157.0401,19.888,565.1139,1,0,0
311,2019/11/22 15:45:55.731,157.0401,19.888,565.1139,1,0,0
312,2019/11/22 15:45:55.748,157.1641,19.46577,564.9775,1,0,0
313,2019/11/22 15:45:55.767,157.1641,19.46577,564.9775,1,0,0
314,2019/11/22 15:45:55.819,157.1229,19.13025,564.78,1,0,0
315,2019/11/22 15:45:55.837,157.2448,18.83124,564.8696,1,0,0
316,2019/11/22 15:45:55.854,157.2448,18.83124,564.8696,1,0,0
317,2019/11/22 15:45:55.871,157.1451,18.75508,564.5718,1,0,0
318,2019/11/22 15:45:55.888,157.1451,18.75508,564.5718,1,0,0
319,2019/11/22 15:45:55.915,157.1372,18.87786,564.554,1,0,0
320,2019/11/22 15:45:55.932,157.1372,18.87786,564.554,1,0,0
321,2019/11/22 15:45:55.952,157.1508,19.14742,564.4232,1,0,0
322,2019/11/22 15:45:55.968,157.1894,19.37956,564.1115,1,0,0
323,2019/11/22 15:45:55.985,157.1894,19.37956,564.1115,1,0,0
